q,u0,sig-u0,t0,sig-t0,te,sig-te,phi,sig-phi,q,sig-q,d,sig-d
0.3,0.10012995856,0.00632081382311,14.9886023901,0.0987667967387,10.0369016242,0.439789971151,1.24891147674,0.189653583096,0.0112456320977,0.00739083516671,0.404662867665,0.0656812126854
0.5,0.0985545423529,0.00599502982081,15.0114673455,0.0798278156548,9.38652830967,0.702269097404,1.03300442686,0.11663964059,0.0172314355849,0.00662406299858,0.490246007725,0.0543988743411
0.7,0.101379274581,0.00686247008631,14.9474281631,0.0946271912378,10.1354127926,0.308635882396,1.15112190983,0.0838374829521,0.0108610362727,0.00672723512884,0.640193235158,0.0688351886961
