,u0,t0,te,phi,q,d
0,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
1,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
2,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
3,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
4,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
5,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
6,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
7,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
8,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
9,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
10,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
11,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
12,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
13,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
14,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
15,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
16,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
17,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
18,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
19,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
20,0.0979214320545,10.6426235827,9.58904023278,4.29609792696,0.823470578676,0.913807750418
21,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
22,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
23,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
24,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
25,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
26,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
27,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
28,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
29,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
30,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
31,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
32,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
33,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
34,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
35,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
36,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
37,0.0739048483485,10.9664575189,10.0598299198,4.77871643198,0.782250726045,0.955514172415
