,u0,t0,te,phi,q,d
0,0.112575112338,14.9539159397,10.0389331845,1.0261014521,0.00265576432631,0.675122233671
1,0.112575112338,14.9539159397,10.0389331845,1.0261014521,0.00265576432631,0.675122233671
2,0.10728869008,14.9402765265,10.0563607425,1.03362005208,0.0147778079577,0.659779612727
3,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
4,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
5,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
6,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
7,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
8,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
9,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
10,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
11,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
12,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
13,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
14,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
15,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
16,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
17,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
18,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
19,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
20,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
21,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
22,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
23,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
24,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
25,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
26,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
27,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
28,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
29,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
30,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
31,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
32,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
33,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
34,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
35,0.0989979398168,15.0015281879,10.0301124742,1.00893402354,0.00495695521422,0.664272545951
36,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
37,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
38,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
39,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
40,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
41,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
42,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
43,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
44,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
45,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
46,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
47,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
48,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
49,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
50,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
51,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
52,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
53,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
54,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
55,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
56,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
57,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
58,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
59,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
60,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
61,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
62,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
63,0.106549649885,15.0276878549,10.0136009968,0.999005444913,0.0141733900096,0.669101705656
64,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
65,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
66,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
67,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
68,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
69,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
70,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
71,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
72,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
73,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
74,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
75,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
76,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
77,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
78,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
79,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
80,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
81,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
82,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
83,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
84,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
85,0.106407863862,15.0021508843,10.0103326459,1.08999833607,0.00890558224959,0.668733899391
86,0.107420128521,15.0624338072,10.03616876,1.05402993716,0.0165786874318,0.664573767219
87,0.107420128521,15.0624338072,10.03616876,1.05402993716,0.0165786874318,0.664573767219
88,0.107420128521,15.0624338072,10.03616876,1.05402993716,0.0165786874318,0.664573767219
89,0.107420128521,15.0624338072,10.03616876,1.05402993716,0.0165786874318,0.664573767219
90,0.107420128521,15.0624338072,10.03616876,1.05402993716,0.0165786874318,0.664573767219
91,0.107420128521,15.0624338072,10.03616876,1.05402993716,0.0165786874318,0.664573767219
92,0.107420128521,15.0624338072,10.03616876,1.05402993716,0.0165786874318,0.664573767219
93,0.107420128521,15.0624338072,10.03616876,1.05402993716,0.0165786874318,0.664573767219
