,u0,t0,te
0,0.117028162318,14.9523434943,10.0725011576
1,0.0865024517359,14.9813370136,10.0256387696
2,0.0865024517359,14.9813370136,10.0256387696
3,0.0865024517359,14.9813370136,10.0256387696
4,0.108828872708,15.0648728987,10.0190310087
5,0.108828872708,15.0648728987,10.0190310087
