,u0,t0,te
92,0.0288843274078,15.1660636566,10.5814715152
93,0.0288843274078,15.1660636566,10.5814715152
94,0.0288843274078,15.1660636566,10.5814715152
95,0.0288843274078,15.1660636566,10.5814715152
96,0.0288843274078,15.1660636566,10.5814715152
97,0.0288843274078,15.1660636566,10.5814715152
98,0.0288843274078,15.1660636566,10.5814715152
99,0.0288843274078,15.1660636566,10.5814715152
100,0.0288843274078,15.1660636566,10.5814715152
101,0.0288843274078,15.1660636566,10.5814715152
102,0.0288843274078,15.1660636566,10.5814715152
103,0.0288843274078,15.1660636566,10.5814715152
104,0.0288843274078,15.1660636566,10.5814715152
105,0.0288843274078,15.1660636566,10.5814715152
106,0.0288843274078,15.1660636566,10.5814715152
107,0.0288843274078,15.1660636566,10.5814715152
108,0.0288843274078,15.1660636566,10.5814715152
109,0.0288843274078,15.1660636566,10.5814715152
110,0.0288843274078,15.1660636566,10.5814715152
111,0.0288843274078,15.1660636566,10.5814715152
112,0.0288843274078,15.1660636566,10.5814715152
113,0.0288843274078,15.1660636566,10.5814715152
114,0.0288843274078,15.1660636566,10.5814715152
115,0.0288843274078,15.1660636566,10.5814715152
116,0.0288843274078,15.1660636566,10.5814715152
117,0.0288843274078,15.1660636566,10.5814715152
118,0.0288843274078,15.1660636566,10.5814715152
119,0.0288843274078,15.1660636566,10.5814715152
120,0.0288843274078,15.1660636566,10.5814715152
121,0.0288843274078,15.1660636566,10.5814715152
122,0.0288843274078,15.1660636566,10.5814715152
123,0.0288843274078,15.1660636566,10.5814715152
124,0.0288843274078,15.1660636566,10.5814715152
125,0.0288843274078,15.1660636566,10.5814715152
126,0.0288843274078,15.1660636566,10.5814715152
127,0.0288843274078,15.1660636566,10.5814715152
128,0.0288843274078,15.1660636566,10.5814715152
129,0.0288843274078,15.1660636566,10.5814715152
130,0.0288843274078,15.1660636566,10.5814715152
131,0.0288843274078,15.1660636566,10.5814715152
132,0.0288843274078,15.1660636566,10.5814715152
133,0.0288843274078,15.1660636566,10.5814715152
134,0.0288843274078,15.1660636566,10.5814715152
135,0.0288843274078,15.1660636566,10.5814715152
136,0.0288843274078,15.1660636566,10.5814715152
137,0.0288843274078,15.1660636566,10.5814715152
138,0.0288843274078,15.1660636566,10.5814715152
139,0.0288843274078,15.1660636566,10.5814715152
140,0.0288843274078,15.1660636566,10.5814715152
141,0.0288843274078,15.1660636566,10.5814715152
142,0.0288843274078,15.1660636566,10.5814715152
143,0.0288843274078,15.1660636566,10.5814715152
144,0.0288843274078,15.1660636566,10.5814715152
145,0.0288843274078,15.1660636566,10.5814715152
146,0.0288843274078,15.1660636566,10.5814715152
147,0.0288843274078,15.1660636566,10.5814715152
148,0.0288843274078,15.1660636566,10.5814715152
149,0.0288843274078,15.1660636566,10.5814715152
150,0.0288843274078,15.1660636566,10.5814715152
151,0.0288843274078,15.1660636566,10.5814715152
152,0.0288843274078,15.1660636566,10.5814715152
153,0.0288843274078,15.1660636566,10.5814715152
154,0.0288843274078,15.1660636566,10.5814715152
155,0.0288843274078,15.1660636566,10.5814715152
156,0.0288843274078,15.1660636566,10.5814715152
157,0.0288843274078,15.1660636566,10.5814715152
158,0.0288843274078,15.1660636566,10.5814715152
159,0.0288843274078,15.1660636566,10.5814715152
160,0.0288843274078,15.1660636566,10.5814715152
161,0.0288843274078,15.1660636566,10.5814715152
162,0.0288843274078,15.1660636566,10.5814715152
163,0.0288843274078,15.1660636566,10.5814715152
164,0.0288843274078,15.1660636566,10.5814715152
165,0.0288843274078,15.1660636566,10.5814715152
166,0.0288843274078,15.1660636566,10.5814715152
167,0.0288843274078,15.1660636566,10.5814715152
168,0.0288843274078,15.1660636566,10.5814715152
169,0.0288843274078,15.1660636566,10.5814715152
170,0.0288843274078,15.1660636566,10.5814715152
171,0.0288843274078,15.1660636566,10.5814715152
172,0.0288843274078,15.1660636566,10.5814715152
173,0.0288843274078,15.1660636566,10.5814715152
174,0.0288843274078,15.1660636566,10.5814715152
175,0.0288843274078,15.1660636566,10.5814715152
176,0.0288843274078,15.1660636566,10.5814715152
177,0.0288843274078,15.1660636566,10.5814715152
178,0.0288843274078,15.1660636566,10.5814715152
179,0.0288843274078,15.1660636566,10.5814715152
180,0.0288843274078,15.1660636566,10.5814715152
181,0.0288843274078,15.1660636566,10.5814715152
182,0.0288843274078,15.1660636566,10.5814715152
183,0.0288843274078,15.1660636566,10.5814715152
184,0.0288843274078,15.1660636566,10.5814715152
185,0.0288843274078,15.1660636566,10.5814715152
186,0.0288843274078,15.1660636566,10.5814715152
187,0.0288843274078,15.1660636566,10.5814715152
188,0.0288843274078,15.1660636566,10.5814715152
189,0.0288843274078,15.1660636566,10.5814715152
190,0.0288843274078,15.1660636566,10.5814715152
191,0.0288843274078,15.1660636566,10.5814715152
192,0.0288843274078,15.1660636566,10.5814715152
193,0.0288843274078,15.1660636566,10.5814715152
194,0.0288843274078,15.1660636566,10.5814715152
195,0.0288843274078,15.1660636566,10.5814715152
196,0.0288843274078,15.1660636566,10.5814715152
197,0.0288843274078,15.1660636566,10.5814715152
198,0.0288843274078,15.1660636566,10.5814715152
199,0.0288843274078,15.1660636566,10.5814715152
200,0.0288843274078,15.1660636566,10.5814715152
201,0.0288843274078,15.1660636566,10.5814715152
202,0.0288843274078,15.1660636566,10.5814715152
203,0.0288843274078,15.1660636566,10.5814715152
204,0.0288843274078,15.1660636566,10.5814715152
205,0.0288843274078,15.1660636566,10.5814715152
206,0.0288843274078,15.1660636566,10.5814715152
207,0.0288843274078,15.1660636566,10.5814715152
208,0.0288843274078,15.1660636566,10.5814715152
209,0.0288843274078,15.1660636566,10.5814715152
210,0.0288843274078,15.1660636566,10.5814715152
211,0.0288843274078,15.1660636566,10.5814715152
212,0.0288843274078,15.1660636566,10.5814715152
213,0.0288843274078,15.1660636566,10.5814715152
214,0.0288843274078,15.1660636566,10.5814715152
215,0.0288843274078,15.1660636566,10.5814715152
216,0.0165225123284,15.0658313928,12.1596607058
217,0.0165225123284,15.0658313928,12.1596607058
218,0.0165225123284,15.0658313928,12.1596607058
219,0.0165225123284,15.0658313928,12.1596607058
220,0.0165225123284,15.0658313928,12.1596607058
221,0.0165225123284,15.0658313928,12.1596607058
222,0.0165225123284,15.0658313928,12.1596607058
223,0.0165225123284,15.0658313928,12.1596607058
224,0.0165225123284,15.0658313928,12.1596607058
225,0.0165225123284,15.0658313928,12.1596607058
226,0.0165225123284,15.0658313928,12.1596607058
227,0.0165225123284,15.0658313928,12.1596607058
228,0.0165225123284,15.0658313928,12.1596607058
229,0.0165225123284,15.0658313928,12.1596607058
230,0.0165225123284,15.0658313928,12.1596607058
231,0.0165225123284,15.0658313928,12.1596607058
232,0.0165225123284,15.0658313928,12.1596607058
233,0.0165225123284,15.0658313928,12.1596607058
234,0.0165225123284,15.0658313928,12.1596607058
235,0.0165225123284,15.0658313928,12.1596607058
236,0.0165225123284,15.0658313928,12.1596607058
237,0.0165225123284,15.0658313928,12.1596607058
238,0.0165225123284,15.0658313928,12.1596607058
239,0.0165225123284,15.0658313928,12.1596607058
240,0.0165225123284,15.0658313928,12.1596607058
241,0.0165225123284,15.0658313928,12.1596607058
242,0.0165225123284,15.0658313928,12.1596607058
243,0.0165225123284,15.0658313928,12.1596607058
244,0.0165225123284,15.0658313928,12.1596607058
245,0.0165225123284,15.0658313928,12.1596607058
246,0.0165225123284,15.0658313928,12.1596607058
247,0.0165225123284,15.0658313928,12.1596607058
248,0.0165225123284,15.0658313928,12.1596607058
249,0.0165225123284,15.0658313928,12.1596607058
250,0.0165225123284,15.0658313928,12.1596607058
251,0.0165225123284,15.0658313928,12.1596607058
252,0.0165225123284,15.0658313928,12.1596607058
253,0.0165225123284,15.0658313928,12.1596607058
254,0.0165225123284,15.0658313928,12.1596607058
255,0.0165225123284,15.0658313928,12.1596607058
256,0.0165225123284,15.0658313928,12.1596607058
257,0.0165225123284,15.0658313928,12.1596607058
258,0.0165225123284,15.0658313928,12.1596607058
259,0.0165225123284,15.0658313928,12.1596607058
260,0.0165225123284,15.0658313928,12.1596607058
261,0.0165225123284,15.0658313928,12.1596607058
262,0.0165225123284,15.0658313928,12.1596607058
263,0.0165225123284,15.0658313928,12.1596607058
264,0.0165225123284,15.0658313928,12.1596607058
265,0.0165225123284,15.0658313928,12.1596607058
266,0.0165225123284,15.0658313928,12.1596607058
267,0.0165225123284,15.0658313928,12.1596607058
268,0.0165225123284,15.0658313928,12.1596607058
269,0.0165225123284,15.0658313928,12.1596607058
270,0.0165225123284,15.0658313928,12.1596607058
271,0.0165225123284,15.0658313928,12.1596607058
272,0.0165225123284,15.0658313928,12.1596607058
273,0.0165225123284,15.0658313928,12.1596607058
274,0.0165225123284,15.0658313928,12.1596607058
275,0.0165225123284,15.0658313928,12.1596607058
276,0.0165225123284,15.0658313928,12.1596607058
277,0.0165225123284,15.0658313928,12.1596607058
278,0.0165225123284,15.0658313928,12.1596607058
279,0.0165225123284,15.0658313928,12.1596607058
280,0.0165225123284,15.0658313928,12.1596607058
281,0.0165225123284,15.0658313928,12.1596607058
282,0.0165225123284,15.0658313928,12.1596607058
283,0.0165225123284,15.0658313928,12.1596607058
284,0.0165225123284,15.0658313928,12.1596607058
285,0.0165225123284,15.0658313928,12.1596607058
286,0.0165225123284,15.0658313928,12.1596607058
287,0.0165225123284,15.0658313928,12.1596607058
288,0.0165225123284,15.0658313928,12.1596607058
289,0.0165225123284,15.0658313928,12.1596607058
290,0.0165225123284,15.0658313928,12.1596607058
291,0.0165225123284,15.0658313928,12.1596607058
292,0.0165225123284,15.0658313928,12.1596607058
293,0.0165225123284,15.0658313928,12.1596607058
294,0.0165225123284,15.0658313928,12.1596607058
295,0.0165225123284,15.0658313928,12.1596607058
296,0.0165225123284,15.0658313928,12.1596607058
297,0.0165225123284,15.0658313928,12.1596607058
298,0.0165225123284,15.0658313928,12.1596607058
299,0.0165225123284,15.0658313928,12.1596607058
300,0.0165225123284,15.0658313928,12.1596607058
301,0.0165225123284,15.0658313928,12.1596607058
302,0.0165225123284,15.0658313928,12.1596607058
303,0.0165225123284,15.0658313928,12.1596607058
304,0.0165225123284,15.0658313928,12.1596607058
305,0.0165225123284,15.0658313928,12.1596607058
306,0.0165225123284,15.0658313928,12.1596607058
307,0.0165225123284,15.0658313928,12.1596607058
308,0.0165225123284,15.0658313928,12.1596607058
309,0.0165225123284,15.0658313928,12.1596607058
310,0.0165225123284,15.0658313928,12.1596607058
311,0.0165225123284,15.0658313928,12.1596607058
312,0.0165225123284,15.0658313928,12.1596607058
313,0.0165225123284,15.0658313928,12.1596607058
314,0.0165225123284,15.0658313928,12.1596607058
315,0.0165225123284,15.0658313928,12.1596607058
316,0.0165225123284,15.0658313928,12.1596607058
317,0.0165225123284,15.0658313928,12.1596607058
318,0.0165225123284,15.0658313928,12.1596607058
319,0.0165225123284,15.0658313928,12.1596607058
320,0.0165225123284,15.0658313928,12.1596607058
321,0.0165225123284,15.0658313928,12.1596607058
322,0.0165225123284,15.0658313928,12.1596607058
323,0.0165225123284,15.0658313928,12.1596607058
324,0.0165225123284,15.0658313928,12.1596607058
325,0.0165225123284,15.0658313928,12.1596607058
326,0.0165225123284,15.0658313928,12.1596607058
327,0.0165225123284,15.0658313928,12.1596607058
328,0.0165225123284,15.0658313928,12.1596607058
329,0.0165225123284,15.0658313928,12.1596607058
330,0.0165225123284,15.0658313928,12.1596607058
331,0.0165225123284,15.0658313928,12.1596607058
332,0.0165225123284,15.0658313928,12.1596607058
333,0.0165225123284,15.0658313928,12.1596607058
334,0.0165225123284,15.0658313928,12.1596607058
335,0.0165225123284,15.0658313928,12.1596607058
336,0.0165225123284,15.0658313928,12.1596607058
337,0.0165225123284,15.0658313928,12.1596607058
338,0.0165225123284,15.0658313928,12.1596607058
339,0.0165225123284,15.0658313928,12.1596607058
340,0.0165225123284,15.0658313928,12.1596607058
341,0.0165225123284,15.0658313928,12.1596607058
342,0.0165225123284,15.0658313928,12.1596607058
343,0.0165225123284,15.0658313928,12.1596607058
344,0.0165225123284,15.0658313928,12.1596607058
345,0.0165225123284,15.0658313928,12.1596607058
346,0.0165225123284,15.0658313928,12.1596607058
347,0.0165225123284,15.0658313928,12.1596607058
348,0.0165225123284,15.0658313928,12.1596607058
349,0.0165225123284,15.0658313928,12.1596607058
350,0.0165225123284,15.0658313928,12.1596607058
351,0.0165225123284,15.0658313928,12.1596607058
352,0.0165225123284,15.0658313928,12.1596607058
353,0.0165225123284,15.0658313928,12.1596607058
354,0.0165225123284,15.0658313928,12.1596607058
355,0.0165225123284,15.0658313928,12.1596607058
356,0.0165225123284,15.0658313928,12.1596607058
357,0.0165225123284,15.0658313928,12.1596607058
358,0.0165225123284,15.0658313928,12.1596607058
359,0.0165225123284,15.0658313928,12.1596607058
360,0.0165225123284,15.0658313928,12.1596607058
361,0.0165225123284,15.0658313928,12.1596607058
362,0.0165225123284,15.0658313928,12.1596607058
363,0.0165225123284,15.0658313928,12.1596607058
364,0.0165225123284,15.0658313928,12.1596607058
365,0.0165225123284,15.0658313928,12.1596607058
366,0.0165225123284,15.0658313928,12.1596607058
367,0.0165225123284,15.0658313928,12.1596607058
368,0.0165225123284,15.0658313928,12.1596607058
369,0.0165225123284,15.0658313928,12.1596607058
370,0.0165225123284,15.0658313928,12.1596607058
371,0.0165225123284,15.0658313928,12.1596607058
372,0.0165225123284,15.0658313928,12.1596607058
373,0.0165225123284,15.0658313928,12.1596607058
374,0.0165225123284,15.0658313928,12.1596607058
375,0.0165225123284,15.0658313928,12.1596607058
376,0.0165225123284,15.0658313928,12.1596607058
377,0.0165225123284,15.0658313928,12.1596607058
378,0.0165225123284,15.0658313928,12.1596607058
379,0.0165225123284,15.0658313928,12.1596607058
380,0.0165225123284,15.0658313928,12.1596607058
381,0.0165225123284,15.0658313928,12.1596607058
382,0.0165225123284,15.0658313928,12.1596607058
383,0.0165225123284,15.0658313928,12.1596607058
384,0.0165225123284,15.0658313928,12.1596607058
385,0.0165225123284,15.0658313928,12.1596607058
386,0.0165225123284,15.0658313928,12.1596607058
387,0.0165225123284,15.0658313928,12.1596607058
388,0.0165225123284,15.0658313928,12.1596607058
389,0.0165225123284,15.0658313928,12.1596607058
390,0.0165225123284,15.0658313928,12.1596607058
391,0.0165225123284,15.0658313928,12.1596607058
392,0.0165225123284,15.0658313928,12.1596607058
393,0.0165225123284,15.0658313928,12.1596607058
394,0.0165225123284,15.0658313928,12.1596607058
395,0.0165225123284,15.0658313928,12.1596607058
396,0.0165225123284,15.0658313928,12.1596607058
397,0.0165225123284,15.0658313928,12.1596607058
398,0.0165225123284,15.0658313928,12.1596607058
399,0.0165225123284,15.0658313928,12.1596607058
400,0.0165225123284,15.0658313928,12.1596607058
401,0.0165225123284,15.0658313928,12.1596607058
402,0.0165225123284,15.0658313928,12.1596607058
403,0.0165225123284,15.0658313928,12.1596607058
404,0.0165225123284,15.0658313928,12.1596607058
405,0.0165225123284,15.0658313928,12.1596607058
406,0.0165225123284,15.0658313928,12.1596607058
407,0.0165225123284,15.0658313928,12.1596607058
408,0.0165225123284,15.0658313928,12.1596607058
409,0.0165225123284,15.0658313928,12.1596607058
410,0.0165225123284,15.0658313928,12.1596607058
411,0.0165225123284,15.0658313928,12.1596607058
412,0.0165225123284,15.0658313928,12.1596607058
413,0.0165225123284,15.0658313928,12.1596607058
414,0.0165225123284,15.0658313928,12.1596607058
415,0.0165225123284,15.0658313928,12.1596607058
416,0.0165225123284,15.0658313928,12.1596607058
417,0.0165225123284,15.0658313928,12.1596607058
418,0.0165225123284,15.0658313928,12.1596607058
419,0.0165225123284,15.0658313928,12.1596607058
420,0.0165225123284,15.0658313928,12.1596607058
421,0.0165225123284,15.0658313928,12.1596607058
422,0.0165225123284,15.0658313928,12.1596607058
423,0.0165225123284,15.0658313928,12.1596607058
424,0.0165225123284,15.0658313928,12.1596607058
425,0.0165225123284,15.0658313928,12.1596607058
426,0.0165225123284,15.0658313928,12.1596607058
427,0.0165225123284,15.0658313928,12.1596607058
428,0.0165225123284,15.0658313928,12.1596607058
429,0.0165225123284,15.0658313928,12.1596607058
430,0.0165225123284,15.0658313928,12.1596607058
431,0.0165225123284,15.0658313928,12.1596607058
432,0.0165225123284,15.0658313928,12.1596607058
433,0.0165225123284,15.0658313928,12.1596607058
434,0.0165225123284,15.0658313928,12.1596607058
435,0.0165225123284,15.0658313928,12.1596607058
436,0.0165225123284,15.0658313928,12.1596607058
437,0.0165225123284,15.0658313928,12.1596607058
438,0.0165225123284,15.0658313928,12.1596607058
439,0.0165225123284,15.0658313928,12.1596607058
440,0.0165225123284,15.0658313928,12.1596607058
441,0.0165225123284,15.0658313928,12.1596607058
442,0.0165225123284,15.0658313928,12.1596607058
443,0.0165225123284,15.0658313928,12.1596607058
444,0.0165225123284,15.0658313928,12.1596607058
445,0.0165225123284,15.0658313928,12.1596607058
446,0.0165225123284,15.0658313928,12.1596607058
447,0.0165225123284,15.0658313928,12.1596607058
448,0.0165225123284,15.0658313928,12.1596607058
449,0.0165225123284,15.0658313928,12.1596607058
450,0.0165225123284,15.0658313928,12.1596607058
451,0.0165225123284,15.0658313928,12.1596607058
452,0.0165225123284,15.0658313928,12.1596607058
453,0.0165225123284,15.0658313928,12.1596607058
454,0.0165225123284,15.0658313928,12.1596607058
455,0.0165225123284,15.0658313928,12.1596607058
456,0.0165225123284,15.0658313928,12.1596607058
457,0.0165225123284,15.0658313928,12.1596607058
458,0.0165225123284,15.0658313928,12.1596607058
459,0.0165225123284,15.0658313928,12.1596607058
460,0.0165225123284,15.0658313928,12.1596607058
461,0.0165225123284,15.0658313928,12.1596607058
462,0.0165225123284,15.0658313928,12.1596607058
463,0.0165225123284,15.0658313928,12.1596607058
464,0.0165225123284,15.0658313928,12.1596607058
465,0.0165225123284,15.0658313928,12.1596607058
466,0.0165225123284,15.0658313928,12.1596607058
467,0.0165225123284,15.0658313928,12.1596607058
468,0.0165225123284,15.0658313928,12.1596607058
469,0.0165225123284,15.0658313928,12.1596607058
470,0.0165225123284,15.0658313928,12.1596607058
471,0.0165225123284,15.0658313928,12.1596607058
472,0.0165225123284,15.0658313928,12.1596607058
473,0.0165225123284,15.0658313928,12.1596607058
474,0.0165225123284,15.0658313928,12.1596607058
475,0.0165225123284,15.0658313928,12.1596607058
476,0.0165225123284,15.0658313928,12.1596607058
477,0.0165225123284,15.0658313928,12.1596607058
478,0.0165225123284,15.0658313928,12.1596607058
479,0.0165225123284,15.0658313928,12.1596607058
480,0.0165225123284,15.0658313928,12.1596607058
481,0.0165225123284,15.0658313928,12.1596607058
482,0.0165225123284,15.0658313928,12.1596607058
483,0.0165225123284,15.0658313928,12.1596607058
484,0.0165225123284,15.0658313928,12.1596607058
485,0.0165225123284,15.0658313928,12.1596607058
486,0.0165225123284,15.0658313928,12.1596607058
487,0.0165225123284,15.0658313928,12.1596607058
488,0.0165225123284,15.0658313928,12.1596607058
489,0.0165225123284,15.0658313928,12.1596607058
490,0.0165225123284,15.0658313928,12.1596607058
491,0.0165225123284,15.0658313928,12.1596607058
492,0.0165225123284,15.0658313928,12.1596607058
493,0.0165225123284,15.0658313928,12.1596607058
494,0.0165225123284,15.0658313928,12.1596607058
495,0.0165225123284,15.0658313928,12.1596607058
496,0.0165225123284,15.0658313928,12.1596607058
497,0.0165225123284,15.0658313928,12.1596607058
498,0.0165225123284,15.0658313928,12.1596607058
499,0.0165225123284,15.0658313928,12.1596607058
500,0.0165225123284,15.0658313928,12.1596607058
501,0.0165225123284,15.0658313928,12.1596607058
502,0.0165225123284,15.0658313928,12.1596607058
503,0.0165225123284,15.0658313928,12.1596607058
504,0.0165225123284,15.0658313928,12.1596607058
505,0.0165225123284,15.0658313928,12.1596607058
506,0.0165225123284,15.0658313928,12.1596607058
507,0.0165225123284,15.0658313928,12.1596607058
508,0.0165225123284,15.0658313928,12.1596607058
509,0.0165225123284,15.0658313928,12.1596607058
510,0.0165225123284,15.0658313928,12.1596607058
511,0.0165225123284,15.0658313928,12.1596607058
512,0.0165225123284,15.0658313928,12.1596607058
513,0.0165225123284,15.0658313928,12.1596607058
514,0.0165225123284,15.0658313928,12.1596607058
515,0.0165225123284,15.0658313928,12.1596607058
516,0.0165225123284,15.0658313928,12.1596607058
517,0.0165225123284,15.0658313928,12.1596607058
518,0.0165225123284,15.0658313928,12.1596607058
519,0.0165225123284,15.0658313928,12.1596607058
520,0.0165225123284,15.0658313928,12.1596607058
521,0.0165225123284,15.0658313928,12.1596607058
522,0.0165225123284,15.0658313928,12.1596607058
523,0.0165225123284,15.0658313928,12.1596607058
524,0.0165225123284,15.0658313928,12.1596607058
525,0.0165225123284,15.0658313928,12.1596607058
526,0.0165225123284,15.0658313928,12.1596607058
527,0.0165225123284,15.0658313928,12.1596607058
528,0.0165225123284,15.0658313928,12.1596607058
529,0.0165225123284,15.0658313928,12.1596607058
530,0.0165225123284,15.0658313928,12.1596607058
531,0.0165225123284,15.0658313928,12.1596607058
532,0.0165225123284,15.0658313928,12.1596607058
533,0.0165225123284,15.0658313928,12.1596607058
534,0.0165225123284,15.0658313928,12.1596607058
535,0.0165225123284,15.0658313928,12.1596607058
536,0.0165225123284,15.0658313928,12.1596607058
537,0.0165225123284,15.0658313928,12.1596607058
538,0.0165225123284,15.0658313928,12.1596607058
539,0.0165225123284,15.0658313928,12.1596607058
540,0.0165225123284,15.0658313928,12.1596607058
541,0.0165225123284,15.0658313928,12.1596607058
542,0.0165225123284,15.0658313928,12.1596607058
543,0.0165225123284,15.0658313928,12.1596607058
544,0.0165225123284,15.0658313928,12.1596607058
545,0.0165225123284,15.0658313928,12.1596607058
546,0.0165225123284,15.0658313928,12.1596607058
547,0.0165225123284,15.0658313928,12.1596607058
548,0.0165225123284,15.0658313928,12.1596607058
549,0.0165225123284,15.0658313928,12.1596607058
550,0.0165225123284,15.0658313928,12.1596607058
551,0.0165225123284,15.0658313928,12.1596607058
552,0.0165225123284,15.0658313928,12.1596607058
553,0.0165225123284,15.0658313928,12.1596607058
554,0.0165225123284,15.0658313928,12.1596607058
555,0.0165225123284,15.0658313928,12.1596607058
556,0.0165225123284,15.0658313928,12.1596607058
557,0.0165225123284,15.0658313928,12.1596607058
558,0.0165225123284,15.0658313928,12.1596607058
559,0.0165225123284,15.0658313928,12.1596607058
560,0.0165225123284,15.0658313928,12.1596607058
561,0.0165225123284,15.0658313928,12.1596607058
562,0.0165225123284,15.0658313928,12.1596607058
563,0.0165225123284,15.0658313928,12.1596607058
564,0.0165225123284,15.0658313928,12.1596607058
565,0.0165225123284,15.0658313928,12.1596607058
566,0.0165225123284,15.0658313928,12.1596607058
567,0.0165225123284,15.0658313928,12.1596607058
568,0.0165225123284,15.0658313928,12.1596607058
569,0.0165225123284,15.0658313928,12.1596607058
570,0.0165225123284,15.0658313928,12.1596607058
571,0.0165225123284,15.0658313928,12.1596607058
572,0.0165225123284,15.0658313928,12.1596607058
573,0.0165225123284,15.0658313928,12.1596607058
574,0.0165225123284,15.0658313928,12.1596607058
575,0.0165225123284,15.0658313928,12.1596607058
576,0.0165225123284,15.0658313928,12.1596607058
577,0.0165225123284,15.0658313928,12.1596607058
578,0.0165225123284,15.0658313928,12.1596607058
579,0.0165225123284,15.0658313928,12.1596607058
580,0.0165225123284,15.0658313928,12.1596607058
581,0.0165225123284,15.0658313928,12.1596607058
582,0.0165225123284,15.0658313928,12.1596607058
583,0.0165225123284,15.0658313928,12.1596607058
